"id","hoard","hoardName","latitude","longitude","country","terminalYear1","terminalYear2","RIC Reference","OCRE Reference","period","reign","person","mint","denomination","material","startingDate","endingDate","dateText","issue","officina","obverseInscription","obverseMintMark","obverseDescription","reverseInscription","reverseMintMark","reverseDescription","weight","quantity","diameter","axis","imitation","latestCoin","intruder","toCheck","condition","aspects","additionalFields","container","comment"
"264068","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Carus","Carus (Augustus)","Siscia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"264067","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Carus","Carus (Augustus)","Lyon (Lugdunum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","4","","","","","","","","","","",""
"264065","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Carus","Carus (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","12","","","","","","","","","","",""
"264295","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Carinus","Numerian (Augustus)","Ticinum","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","7","","","","","","","","","","",""
"264064","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Probus","Probus (Augustus)","","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"264063","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Probus","Probus (Augustus)","Uncertain","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"264062","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Probus","Probus (Augustus)","Cyzicus (Mysia)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","5","","","","","","","","","","",""
"264061","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Probus","Probus (Augustus)","Serdica (Thrace)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","13","","","","","","","","","","",""
"264060","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Probus","Probus (Augustus)","Lyon (Lugdunum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","32","","","","","","","","","","",""
"264059","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Probus","Probus (Augustus)","Ticinum","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","72","","","","","","","","","","",""
"264058","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Probus","Probus (Augustus)","Siscia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","75","","","","","","","","","","",""
"264294","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Carinus","Numerian (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","7","","","","","","","","","","",""
"264296","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Carinus","Numerian (Augustus)","Lyon (Lugdunum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","3","","","","","","","","","","",""
"264056","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Florian","Florian (Augustus)","Serdica (Thrace)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"264306","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Diocletian (RIC V)","Diocletian (Augustus)","Ticinum","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","25","","","","","","","","","","",""
"264313","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Maximian (RIC V)","Maximian I (Augustus)","Antioch (Syria)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"264312","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Maximian (RIC V)","Maximian I (Augustus)","Ticinum","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","9","","","","","","","","","","",""
"264311","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Maximian (RIC V)","Maximian I (Augustus)","Lyon (Lugdunum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","112","","","","","","","","","","",""
"264310","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Maximian (RIC V)","Maximian I (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","42","","","","","","","","","","",""
"264309","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Diocletian (RIC V)","Diocletian (Augustus)","Cyzicus (Mysia)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"264308","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Diocletian (RIC V)","Diocletian (Augustus)","Siscia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"264307","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Diocletian (RIC V)","Diocletian (Augustus)","Lyon (Lugdunum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","11","","","","","","","","","","",""
"264305","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Diocletian (RIC V)","Diocletian (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","56","","","","","","","","","","",""
"264297","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Carinus","Numerian (Augustus)","Cyzicus (Mysia)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"264304","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Julian I","Julian I (Augustus)","Siscia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"264303","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Victorinus","Victorinus (Augustus)","Gallic mint","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"264302","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Tetricus I","Tetricus II (Caesar)","Uncertain","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"264301","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Carinus","Numerian (Divus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"264300","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Carinus","Carus (Divus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","3","","","","","","","","","","",""
"264299","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Carus","Magnia Urbica (Augusta)","Lyon (Lugdunum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"264298","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Carinus","Numerian (Augustus)","Siscia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"264057","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Probus","Probus (Augustus)","Serdica (Thrace)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","154","","","","","","","","","","",""
"264055","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Florian","Florian (Augustus)","Cyzicus (Mysia)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"264017","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Valerian I and Gallienus","Valerian I (Augustus)","Milan (Mediolanum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"264026","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Valerian I and Gallienus","Gallienus (Augustus)","Antioch (Syria)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"264033","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Claudius II","Claudius II (Augustus)","Milan (Mediolanum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","8","","","","","","","","","","",""
"264032","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Claudius II","Claudius II (Augustus)","Siscia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","14","","","","","","","","","","",""
"264031","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Claudius II","Claudius II (Augustus)","Uncertain","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","15","","","","","","","","","","",""
"264030","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Claudius II","Claudius II (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","398","","","","","","","","","","",""
"264029","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Valerian I and Gallienus","Salonina (Augusta)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","7","","","","","","","","","","",""
"264028","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Valerian I and Gallienus","Gallienus (Augustus)","Uncertain","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"264027","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Valerian I and Gallienus","Gallienus (Augustus)","Asia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"264025","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Valerian I and Gallienus","Gallienus (Augustus)","Siscia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","16","","","","","","","","","","",""
"264035","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","","Claudius II (Divus)","Uncertain","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","266","","","","","","","","","","",""
"264024","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Valerian I and Gallienus","Gallienus (Augustus)","Uncertain","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","17","","","","","","","","","","",""
"264023","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Valerian I and Gallienus","Gallienus (Augustus)","Milan (Mediolanum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","24","","","","","","","","","","",""
"264022","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Valerian I and Gallienus","Gallienus (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","457","","","","","","","","","","",""
"264021","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Valerian I and Gallienus","Valerian I (Augustus)","Viminacium","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"264020","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Valerian I and Gallienus","Valerian I (Augustus)","Uncertain","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"264019","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Valerian I and Gallienus","Valerian I (Augustus)","Gallic mint","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"264018","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Valerian I and Gallienus","Valerian I (Augustus)","Asia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"264034","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Claudius II","Claudius II (Augustus)","Cyzicus (Mysia)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","8","","","","","","","","","","",""
"264036","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Aurelian","Claudius II (Divus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","35","","","","","","","","","","",""
"264054","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Florian","Florian (Augustus)","Siscia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"264046","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Aurelian","Aurelian (Augustus)","Serdica (Thrace)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","11","","","","","","","","","","",""
"264053","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Florian","Florian (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","7","","","","","","","","","","",""
"264052","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Tacitus","Tacitus (Augustus)","Cyzicus (Mysia)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"264051","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Tacitus","Tacitus (Augustus)","Siscia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","4","","","","","","","","","","",""
"264050","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Tacitus","Tacitus (Augustus)","Ticinum","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","7","","","","","","","","","","",""
"264049","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Tacitus","Tacitus (Augustus)","Lyon (Lugdunum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","9","","","","","","","","","","",""
"264048","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Tacitus","Tacitus (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","19","","","","","","","","","","",""
"264047","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Aurelian","Aurelian (Augustus)","Antioch (Syria)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"264045","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Aurelian","Aurelian (Augustus)","Balkan mint","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","11","","","","","","","","","","",""
"264037","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Quintillus","Quintillus (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","30","","","","","","","","","","",""
"264044","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Aurelian","Aurelian (Augustus)","Ticinum","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","17","","","","","","","","","","",""
"264043","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Aurelian","Aurelian (Augustus)","Cyzicus (Mysia)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","26","","","","","","","","","","",""
"264042","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Aurelian","Aurelian (Augustus)","Siscia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","31","","","","","","","","","","",""
"264041","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Aurelian","Aurelian (Augustus)","Milan (Mediolanum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","33","","","","","","","","","","",""
"264040","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Aurelian","Aurelian (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","41","","","","","","","","","","",""
"264039","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Quintillus","Quintillus (Augustus)","Cyzicus (Mysia)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"264038","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Quintillus","Quintillus (Augustus)","Milan (Mediolanum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","3","","","","","","","","","","",""
"264314","12992","HERDADE DO PORTOCARRO","38.254","-8.36","Portugal","292","","","","Imperial","Maximian (RIC V)","Maximian I (Augustus)","Siscia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"202191","8422","JUNQUEIRA","41.375","-8.682","Portugal","-2","4","","","Republican","","","","Denarius","Silver","","","","","","","","","","","","","30","","","","","","","","","","",""
"202192","8422","JUNQUEIRA","41.375","-8.682","Portugal","-2","4","","","Imperial","Augustus","Augustus (Augustus)","","Denarius","Silver","","","","","","","","","","","","","17","","","","","","","","","","",""
"109716","4824","LAJE","41.626","-8.46","Portugal","276","282","","","Imperial","","Uncertain ","","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","5000","","","","","","","","","","",""
"171442","4824","LAJE","41.626","-8.46","Portugal","276","282","","","Imperial","Gallienus (sole) OR Valerian I and Gallienus","Gallienus (Augustus)","","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","0","","","","","","","","","","",""
"171443","4824","LAJE","41.626","-8.46","Portugal","276","282","","","Imperial","Probus","Probus (Augustus)","","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","0","","","","","","","","","","",""
"203412","8485","LINHARES","40.541","-7.454","Portugal","14","37","","","Republican","Republic","","","Denarius","Silver","","","","","","","","","","","","","11","","","","","","","","","","",""
"203413","8485","LINHARES","40.541","-7.454","Portugal","14","37","","","Imperial","Augustus","Augustus (Augustus)","","Denarius","Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"203414","8485","LINHARES","40.541","-7.454","Portugal","14","37","","","Imperial","Tiberius","Tiberius (Augustus)","","Denarius","Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"263166","12943","LISBOA","38.722","-9.139","Portugal","","274","","","Imperial","","Gallienus (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","28","","","","","","","","","","",""
"263167","12943","LISBOA","38.722","-9.139","Portugal","","274","","","Imperial","","Gallienus (Augustus)","Milan (Mediolanum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263168","12943","LISBOA","38.722","-9.139","Portugal","","274","","","Imperial","","Salonina (Augusta)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","17","","","","","","","","","","",""
"263169","12943","LISBOA","38.722","-9.139","Portugal","","274","","","Imperial","","Claudius II (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263170","12943","LISBOA","38.722","-9.139","Portugal","","274","","","Imperial","","Claudius II (Augustus)","Siscia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263171","12943","LISBOA","38.722","-9.139","Portugal","","274","","","Imperial","","Claudius II (Divus)","Uncertain","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263172","12943","LISBOA","38.722","-9.139","Portugal","","274","","","Imperial","","Victorinus (Augustus)","Gallic mint","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","7","","","","","","","","","","",""
"263173","12943","LISBOA","38.722","-9.139","Portugal","","274","","","Imperial","","Tetricus I (Augustus)","Gallic mint","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","18","","","","","","","","","","",""
"263174","12943","LISBOA","38.722","-9.139","Portugal","","274","","","Imperial","","Tetricus I (Augustus)","Uncertain","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"263175","12943","LISBOA","38.722","-9.139","Portugal","","274","","","Imperial","","Tetricus II (Caesar)","Gallic mint","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","7","","","","","","","","","","",""
"263176","12943","LISBOA","38.722","-9.139","Portugal","","274","","","Imperial","","Tetricus II (Caesar)","Uncertain","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"262790","12928","LOEWS HOTEL MONTE-CARLO","","","Portugal","257","258","","","Imperial","Maximinus I Thrax","Maximinus I Thrax (Augustus)","","Sestertius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262791","12928","LOEWS HOTEL MONTE-CARLO","","","Portugal","257","258","","","Imperial","Philip I","Philip I (Augustus)","","Sestertius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262792","12928","LOEWS HOTEL MONTE-CARLO","","","Portugal","257","258","","","Imperial","Valerian I and Gallienus","Valerian I (Augustus)","","Sestertius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262793","12928","LOEWS HOTEL MONTE-CARLO","","","Portugal","257","258","","","Imperial","Gallienus (sole)","Gallienus (Augustus)","","Sestertius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"109611","4819","MARGEM DO VASCAO","37.363","-7.962","Portugal","270","275","","","Imperial","","Uncertain ","","Antoninianus (radiate)","Base Silver","260","270","","","","","","","","","","","5000","","","","","","","","","","",""
"171452","4819","MARGEM DO VASCAO","37.363","-7.962","Portugal","270","275","","","Imperial","Aurelian","Aurelian (Augustus)","","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","0","","","","","","","","","","",""
"171453","4819","MARGEM DO VASCAO","37.363","-7.962","Portugal","270","275","","","Imperial","Gallienus (sole) OR Valerian I and Gallienus","Gallienus (Augustus)","","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","0","","","","","","","","","","",""
"171454","4819","MARGEM DO VASCAO","37.363","-7.962","Portugal","270","275","","","Imperial","Claudius II","Claudius II (Augustus)","","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","0","","","","","","","","","","",""
"171455","4819","MARGEM DO VASCAO","37.363","-7.962","Portugal","270","275","","","Imperial","Aurelian","Severina (Augusta)","","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","0","","","","","","","","","","",""
"171456","4819","MARGEM DO VASCAO","37.363","-7.962","Portugal","270","275","","","Imperial","Quintillus","Quintillus (Augustus)","","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","0","","","","","","","","","","",""
"171457","4819","MARGEM DO VASCAO","37.363","-7.962","Portugal","270","275","","","Imperial","Aurelian","Aurelian (Augustus)","","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","0","","","","","","","","","","",""
"262273","12894","MEIXEDO","41.852","-6.77","Portugal","161","169","","","Imperial","Tiberius","Tiberius (Augustus)","","As OR Dupondius","Copper OR Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262274","12894","MEIXEDO","41.852","-6.77","Portugal","161","169","","","Imperial","Nerva","Nerva (Augustus)","","Sestertius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262275","12894","MEIXEDO","41.852","-6.77","Portugal","161","169","","","Imperial","Trajan","Trajan (Augustus)","","Sestertius","Brass","","","","","","","","","","","","","8","","","","","","","","","","",""
"262276","12894","MEIXEDO","41.852","-6.77","Portugal","161","169","","","Imperial","Hadrian","Hadrian (Augustus)","","Sestertius","Brass","","","","","","","","","","","","","53","","","","","","","","","","",""
"262277","12894","MEIXEDO","41.852","-6.77","Portugal","161","169","","","Imperial","Hadrian","Hadrian (Augustus)","","As OR Dupondius","Copper OR Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262278","12894","MEIXEDO","41.852","-6.77","Portugal","161","169","","","Imperial","Hadrian","Sabina (Augusta)","","Sestertius","Brass","","","","","","","","","","","","","2","","","","","","","","","","",""
"262279","12894","MEIXEDO","41.852","-6.77","Portugal","161","169","","","Imperial","Hadrian","Aelius (Caesar)","","Sestertius","Brass","","","","","","","","","","","","","2","","","","","","","","","","",""
"262280","12894","MEIXEDO","41.852","-6.77","Portugal","161","169","","","Imperial","Antoninus Pius","Antoninus Pius (Augustus)","","Sestertius","Brass","","","","","","","","","","","","","19","","","","","","","","","","",""
"262281","12894","MEIXEDO","41.852","-6.77","Portugal","161","169","","","Imperial","Antoninus Pius","Faustina I (Diva)","","Sestertius","Brass","","","","","","","","","","","","","5","","","","","","","","","","",""
"262282","12894","MEIXEDO","41.852","-6.77","Portugal","161","169","","","Imperial","Antoninus Pius","Marcus Aurelius (Caesar)","","Sestertius","Brass","","","","","","","","","","","","","2","","","","","","","","","","",""
"262283","12894","MEIXEDO","41.852","-6.77","Portugal","161","169","","","Imperial","Marcus Aurelius","Lucius Verus (Augustus)","","Sestertius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262284","12894","MEIXEDO","41.852","-6.77","Portugal","161","169","","","Imperial","","Uncertain ","","Sestertius","Brass","","","","","","","","","","","","","4","","","","","","","","","","",""
"262285","12894","MEIXEDO","41.852","-6.77","Portugal","161","169","","","Imperial","","Uncertain ","","As OR Dupondius","Copper OR Brass","","","","","","","","","","","","","3","","","","","","","","","","",""
"208438","8898","MOLEDO","41.164","-7.818","Portugal","14","37","","","Provincial","Augustus","Augustus (Augustus)","","As","Copper","","","","","","","","","","","","","4","","","","","","","","","","",""
"208439","8898","MOLEDO","41.164","-7.818","Portugal","14","37","","","Provincial","Tiberius","Tiberius (Augustus)","","As","Copper","","","","","","","","","","","","","2","","","","","","","","","","",""
"262016","12868","MONTE DE NOSSA SENHORA DA PIEDADE","41.293","-7.519","Portugal","","79","","","Republican","Republic","Uncertain ","","Quinarius","Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"262017","12868","MONTE DE NOSSA SENHORA DA PIEDADE","41.293","-7.519","Portugal","","79","","","Republican","Republic","Uncertain ","","Denarius","Silver","","","","","","","","","","","","","39","","","","","","","","","","",""
"262018","12868","MONTE DE NOSSA SENHORA DA PIEDADE","41.293","-7.519","Portugal","","79","","","Imperial","Augustus","Augustus (Augustus)","","Denarius","Silver","","","","","","","","","","","","","4","","","","","","","","","","",""
"262019","12868","MONTE DE NOSSA SENHORA DA PIEDADE","41.293","-7.519","Portugal","","79","","","Imperial","Tiberius","Tiberius (Augustus)","","Denarius","Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"262020","12868","MONTE DE NOSSA SENHORA DA PIEDADE","41.293","-7.519","Portugal","","79","","","Imperial","Civil Wars of 68-69","Civil War ","","Denarius","Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"262021","12868","MONTE DE NOSSA SENHORA DA PIEDADE","41.293","-7.519","Portugal","","79","","","Imperial","Galba","Galba (Augustus)","","Denarius","Silver","","","","","","","","","","","","","3","","","","","","","","","","",""
"262022","12868","MONTE DE NOSSA SENHORA DA PIEDADE","41.293","-7.519","Portugal","","79","","","Imperial","Vitellius","Vitellius (Augustus)","","Denarius","Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"262023","12868","MONTE DE NOSSA SENHORA DA PIEDADE","41.293","-7.519","Portugal","","79","","","Imperial","Vespasian","Vespasian (Augustus)","","Denarius","Silver","","","","","","","","","","","","","11","","","","","","","","","","",""
